Date	ABB	Actelion	Adecco	Alusuisse	Baloise	Ciba_SC	Ciba_Geigy_I	Ciba_Geigy_PS	Clariant	Compagnie_Financiere_Richemont	Credit_Suisse_Group	Credit_Suisse_Holding	Elektrowatt	EMS_Chemie_Holding	Geberit	Georg_Fischer	Givaudan	Holcim	Jacobs_Suchard	Julius_Baer_Group	Kudelski	LafargeHolcim	Lonza_Group	Merck_Serono	Nestle_I	Nestle_PS	Nobel_Biocare_Holding	Novartis_I	Novartis_N	OC_Oerlikon_Corporation	Pargesa_Holding	Roche_Holding	SAirGroup	Sandoz_PS	Sandoz_N	Schweizerische_Volksbank_StN	Schweizerische_Volksbank_ST	SGS	Sika	Societe_Internationale_Pirelli	Sulzer	Swiss_Bank_I	Swiss_Bank_PS	Swiss_Bank_N	Swiss_Life_Holding_I	Swiss_Life_Holding_N	Swiss_Re	Swissair	Swisscom	Syngenta	Synthes	The_Swatch_Group_I	The_Swatch_Group_N	Transocean	UBS_N	UBS_PS	UBS_I	Winterthur	Zurich_Insurance_Group_I	Zurich_Insurance_Group_N
2011-08-31	23.12439784	33.77701111	44.98222336	NA	NA	NA	NA	NA	NA	54.29907062	31.70338487	NA	NA	NA	NA	NA	NA	NA	NA	32.9949319	NA	59.87231541	51.64060616	NA	NA	81.95138244	NA	NA	63.00002846	NA	NA	190.2610773	NA	NA	NA	NA	NA	1562.617676	NA	NA	NA	NA	NA	NA	NA	NA	67.27669291	NA	576.162324	284.7676179	151.1652756	443.5619543	NA	45.07353309	15.73662773	NA	NA	NA	NA	286.4829802
2011-09-30	21.16938138	29.784743	43.34490478	NA	NA	NA	NA	NA	NA	47.57535247	33.14099892	NA	NA	NA	NA	NA	712.76505	NA	NA	30.65245781	NA	57.37298358	NA	NA	NA	82.51213911	NA	NA	68.34914929	NA	NA	199.0788719	NA	NA	NA	NA	NA	1450.606706	NA	NA	NA	NA	NA	NA	NA	NA	68.02907734	NA	593.3741505	265.4240653	154.685409	364.8689432	NA	44.80082515	14.21285829	NA	NA	NA	NA	303.126546
2011-10-31	22.51071207	32.17572078	50.93147175	NA	NA	NA	NA	NA	NA	58.4236167	35.49697878	NA	NA	NA	NA	NA	805.7648511	NA	NA	33.33777542	NA	66.1181199	NA	NA	NA	84.07915937	NA	NA	66.9896026	NA	NA	196.559857	NA	NA	NA	NA	NA	1578.428669	NA	NA	NA	NA	NA	NA	NA	NA	77.52197629	NA	570.3370483	299.4530061	155.052469	449.0138835	NA	50.54021766	15.11633221	NA	NA	NA	NA	325.6070897
2011-11-30	23.3308862	31.38949122	47.44935645	NA	NA	NA	NA	NA	NA	57.25765901	30.59669203	NA	NA	NA	NA	NA	853.7634899	NA	NA	32.60734257	NA	60.18415669	NA	NA	NA	84.74287275	NA	NA	66.69206616	NA	NA	197.6990739	NA	NA	NA	NA	NA	1611.333992	NA	NA	NA	NA	NA	NA	NA	NA	77.51135528	NA	555.8681446	299.093171	159.1066197	427.8838118	NA	40.07295295	15.07587815	NA	NA	NA	NA	321.8764774
2011-12-30	23.93736283	31.89119966	47.47438644	NA	NA	NA	NA	NA	NA	55.32321965	30.89703207	NA	NA	NA	NA	NA	902.8655694	NA	NA	36.84242512	NA	59.61951016	NA	NA	NA	89.71640191	NA	NA	73.02125965	NA	NA	217.7967036	NA	NA	NA	NA	NA	1630.681626	NA	NA	NA	NA	NA	NA	NA	NA	77.66180192	NA	577.8511677	308.0096954	166.2225012	425.7223258	NA	37.00098396	15.07587815	NA	NA	NA	NA	344.0221442
2012-01-31	26.08911421	34.92782784	52.74730175	NA	NA	NA	NA	NA	NA	60.71137282	33.577826	NA	NA	NA	NA	NA	868.8395715	NA	NA	37.55414781	NA	62.37583287	NA	NA	NA	87.89194548	NA	NA	67.96797447	NA	NA	213.8841288	NA	NA	NA	NA	NA	1735.008413	NA	NA	NA	NA	NA	NA	NA	NA	81.36670638	NA	592.6346434	312.4626491	165.6414933	470.189344	NA	44.6980575	16.89631067	NA	NA	NA	NA	359.9987718
2012-02-29	25.21131268	33.86167255	54.92462194	NA	NA	NA	NA	NA	NA	64.77514014	34.26970003	NA	NA	NA	NA	NA	865.6137406	NA	NA	35.64586185	NA	70.2633786	NA	NA	NA	92.40750891	NA	NA	67.5223581	NA	NA	216.9812943	NA	NA	NA	NA	NA	1782.77373	NA	NA	NA	NA	NA	NA	NA	NA	87.90792362	NA	590.8120826	331.8322738	165.5879237	497.8511272	NA	49.62794319	17.06931637	NA	NA	NA	NA	373.3072017
2012-03-30	25.28389537	32.82382817	57.4768565	NA	NA	NA	NA	NA	NA	66.04335189	36.35785977	NA	NA	NA	NA	NA	883.1522379	NA	NA	36.69117562	NA	70.24319038	NA	NA	NA	95.18116386	NA	NA	68.69169558	NA	NA	217.1961001	NA	NA	NA	NA	NA	1849.544022	NA	NA	NA	NA	NA	NA	NA	NA	94.77366882	NA	601.1149274	351.8075942	165.7457818	504.8599161	NA	50.92833263	17.08051318	NA	NA	NA	NA	399.8116782
2012-04-30	22.65340996	38.26281877	53.88946141	NA	NA	NA	NA	NA	NA	65.50341081	30.76528659	NA	NA	NA	NA	NA	896.1606803	NA	NA	35.03957064	NA	67.48046234	NA	NA	NA	93.43852896	NA	NA	69.06832325	NA	NA	229.992986	NA	NA	NA	NA	NA	1848.994908	NA	NA	NA	NA	NA	NA	NA	NA	93.94190579	NA	559.9011408	359.9902106	165.7978493	509.2036881	NA	47.08467201	15.30937245	NA	NA	NA	NA	368.1195235
2012-05-31	20.90453803	36.60610428	46.14282608	NA	NA	NA	NA	NA	NA	64.6807742	26.17506305	NA	NA	NA	NA	NA	917.8382613	NA	NA	30.76378463	NA	61.72656479	NA	NA	NA	92.78281349	NA	NA	69.87392995	NA	NA	211.0662662	NA	NA	NA	NA	NA	1849.496795	NA	NA	NA	NA	NA	NA	NA	NA	92.85916494	NA	587.1991657	352.0362446	168.1800204	454.9210357	NA	40.70484182	14.80708088	NA	NA	NA	NA	331.5794502
2012-06-29	21.30749003	38.90097247	51.58638911	NA	NA	NA	NA	NA	NA	60.64401589	24.62713533	NA	NA	NA	187.2163875	NA	949.2477144	NA	NA	34.65247013	NA	62.72220524	NA	NA	NA	95.58073478	NA	NA	73.52177953	NA	NA	228.5483059	NA	NA	NA	NA	NA	1877.467012	NA	NA	NA	NA	NA	NA	NA	NA	99.15122223	NA	637.4409418	366.7040921	NA	455.5007704	NA	44.38786157	14.95346612	NA	NA	NA	NA	358.7386328
2012-07-31	23.62897824	44.70802899	52.99607351	NA	NA	NA	NA	NA	NA	64.90785745	24.03777047	NA	NA	NA	193.0495488	NA	972.5429596	NA	NA	35.45003172	NA	69.23081333	NA	NA	NA	101.7673047	NA	NA	79.89324065	NA	NA	242.8761471	NA	NA	NA	NA	NA	2071.535309	NA	NA	NA	NA	NA	NA	NA	NA	102.5554427	NA	657.486334	379.2491256	NA	474.6186014	NA	49.11178831	13.93619874	NA	NA	NA	NA	368.0953113
2012-08-31	23.0523296	45.24811095	53.54701759	NA	NA	NA	NA	NA	NA	68.59006761	26.69467546	NA	NA	NA	202.9208885	NA	923.7488871	NA	NA	31.8236987	NA	70.35061694	NA	NA	NA	100.8526948	NA	NA	78.68598527	NA	NA	244.3566633	NA	NA	NA	NA	NA	2042.396214	NA	NA	NA	NA	NA	NA	NA	NA	100.4563798	NA	647.0501761	366.589045	NA	477.7634344	NA	49.06240913	14.47567478	NA	NA	NA	NA	390.3656598
2012-09-28	24.55566413	47.28538726	55.53472038	NA	NA	NA	NA	NA	NA	66.12510623	28.939684	NA	NA	NA	206.6684394	NA	916.8892719	NA	NA	33.32470692	NA	72.07246794	NA	NA	NA	101.0399215	NA	NA	80.76222969	NA	NA	247.8108704	NA	NA	NA	NA	NA	2051.386517	NA	NA	NA	NA	NA	NA	NA	NA	101.8736012	NA	640.9511988	401.0511154	NA	459.2727887	NA	44.79609154	15.53053987	NA	NA	NA	NA	400.6934928
2012-10-31	23.43253303	45.1817661	56.06439253	NA	NA	NA	NA	NA	NA	70.86830864	31.43926949	NA	NA	NA	194.5584491	NA	959.3316407	NA	NA	33.64361572	NA	76.56325356	NA	NA	NA	100.9719665	NA	NA	78.91535493	NA	NA	253.3926171	NA	NA	NA	NA	NA	2096.492208	NA	NA	NA	NA	NA	NA	NA	NA	108.8584883	NA	659.0748187	415.8384741	NA	472.3401536	NA	45.51407644	18.94637495	NA	NA	NA	NA	394.9982291
2012-11-30	25.2944364	46.23128938	57.18172618	NA	NA	NA	NA	NA	NA	83.88705872	32.03713405	NA	NA	NA	198.9337834	NA	959.6512283	NA	NA	33.11194515	NA	76.60191097	NA	NA	NA	103.8941578	NA	NA	81.00482988	NA	NA	258.8502388	NA	NA	NA	NA	NA	2212.882061	NA	NA	NA	NA	NA	NA	NA	NA	113.3325286	NA	667.7423998	425.3933105	NA	549.1532292	NA	45.817549	19.69053759	NA	NA	NA	NA	409.4081272
2012-12-31	26.3355911	43.91437174	60.1756355	NA	NA	NA	NA	NA	NA	83.88195635	32.59358319	NA	NA	NA	205.1496305	NA	995.0369916	NA	NA	33.7792847	NA	80.80285163	NA	NA	NA	102.3696211	NA	NA	81.40650691	NA	NA	261.9126383	NA	NA	NA	NA	NA	2159.110775	NA	NA	NA	NA	NA	NA	NA	NA	112.3049915	NA	676.9646111	420.5375597	NA	566.4249154	NA	43.80109459	19.38947277	NA	NA	NA	NA	423.7285933
2013-01-31	27.49205142	45.55857173	65.69764884	NA	NA	NA	NA	NA	NA	87.98839177	39.47749721	NA	NA	NA	217.2894335	NA	1047.539484	NA	NA	38.97167382	NA	85.67377001	NA	NA	NA	110.0304851	NA	NA	88.12094839	NA	NA	287.5381941	NA	NA	NA	NA	NA	2313.080703	NA	NA	NA	NA	NA	NA	NA	NA	115.8755257	NA	696.7136865	451.4661873	NA	613.9251313	NA	56.33536413	21.4524212	NA	NA	NA	NA	458.1551526
2013-02-28	30.2327019	48.93707382	67.32696355	NA	NA	NA	NA	NA	NA	88.62986096	36.86241344	NA	NA	NA	231.9098922	NA	1162.388736	NA	NA	37.21364922	NA	91.71465022	NA	NA	NA	113.0755965	NA	NA	90.73385307	NA	NA	307.3867643	NA	NA	NA	NA	NA	2544.054583	NA	NA	NA	NA	NA	NA	NA	NA	129.2131564	NA	739.3479627	458.3425465	NA	655.9199148	NA	53.97961345	20.17781635	NA	NA	NA	NA	451.2877931
2013-03-29	30.31167405	52.24843072	65.68648912	NA	NA	NA	NA	NA	NA	87.68391108	36.5811311	NA	NA	NA	239.7311935	NA	1213.202507	NA	NA	38.72206487	NA	91.70909611	NA	NA	NA	118.8049084	NA	NA	96.41984849	NA	NA	317.2714025	NA	NA	NA	NA	NA	2489.037987	NA	NA	NA	NA	NA	NA	NA	NA	134.1249425	NA	764.6509589	456.826734	NA	679.9884668	NA	54.06745568	19.81375872	NA	NA	NA	NA	467.2554427
2013-04-30	29.88104964	57.70311154	63.00530688	NA	NA	NA	NA	NA	NA	88.44368179	38.79419369	NA	NA	NA	233.5183971	NA	1247.49614	NA	NA	38.91052049	NA	87.94486519	NA	NA	NA	115.2028704	NA	NA	98.97686855	NA	NA	334.5035437	NA	NA	NA	NA	NA	2405.101243	NA	NA	NA	NA	NA	NA	NA	NA	129.5167235	NA	765.3371187	459.3449894	NA	656.6573585	NA	52.32150611	22.62227246	NA	NA	NA	NA	461.5538361
2013-05-31	30.13062139	58.19449978	68.34974157	NA	NA	NA	NA	NA	NA	101.2009473	43.27682311	NA	NA	NA	246.5190488	NA	1295.440495	NA	NA	39.97118369	NA	90.79180875	NA	NA	NA	110.3766836	NA	NA	99.17555808	NA	NA	345.0154406	NA	NA	NA	NA	NA	2316.784152	NA	NA	NA	NA	NA	NA	NA	NA	124.782201	NA	718.4708641	435.5150947	NA	681.3921752	NA	53.99443255	23.19794656	NA	NA	NA	NA	454.3984757
2013-06-28	29.27082234	57.92304363	68.60033481	NA	NA	NA	NA	NA	NA	98.58763345	37.71955066	NA	NA	NA	242.029366	NA	1277.621066	NA	NA	38.85592289	NA	80.15061576	NA	NA	NA	108.0601473	NA	NA	96.71606672	NA	NA	339.9712844	NA	NA	NA	NA	NA	2176.925847	NA	NA	NA	NA	NA	NA	NA	NA	125.2174801	NA	729.3398952	429.0082981	NA	638.8805014	NA	50.48466413	21.94655194	NA	NA	NA	NA	440.4085608
2013-07-31	29.25066141	62.68947882	75.03163808	NA	NA	NA	NA	NA	NA	107.0040252	40.95418301	NA	NA	NA	256.8459037	NA	1354.08891	NA	NA	44.33279876	NA	81.54445391	NA	NA	NA	109.6620349	NA	NA	96.26709719	NA	NA	330.7167631	NA	NA	NA	NA	NA	2250.398787	NA	NA	NA	NA	NA	NA	NA	NA	132.3383412	NA	732.319938	427.2480385	NA	680.3528627	NA	48.80474181	24.8978863	NA	NA	NA	NA	450.2472925
2013-08-30	28.55781133	64.55679591	75.02907785	NA	NA	NA	NA	NA	NA	104.5035032	40.40898403	NA	NA	NA	234.9437791	NA	1319.378481	NA	NA	43.28833385	NA	77.08988585	NA	NA	NA	107.0706575	NA	NA	98.34675707	NA	NA	337.5405507	NA	NA	NA	NA	NA	2278.855117	NA	NA	NA	NA	NA	NA	NA	NA	129.2795803	NA	749.8380444	425.2486324	NA	663.7269879	NA	47.32046586	24.628034	NA	NA	NA	NA	421.0943394
2013-09-30	30.77624202	65.60757176	82.64481878	NA	NA	NA	NA	NA	NA	107.2019565	41.62599754	NA	NA	NA	253.9787556	NA	1394.106388	NA	NA	44.6076932	NA	82.27163059	NA	NA	NA	111.2242102	NA	NA	101.0121294	NA	NA	355.5788301	NA	NA	NA	NA	NA	2324.545194	NA	NA	NA	NA	NA	NA	NA	NA	136.5188368	NA	776.145316	431.5224054	NA	721.3816214	NA	45.15849678	25.30105637	NA	NA	NA	NA	425.9516586
2013-10-31	33.41765739	71.87521915	86.10693359	NA	NA	NA	NA	NA	NA	110.1986008	42.55758797	NA	NA	NA	282.7290645	NA	1362.411776	NA	NA	47.18675359	NA	82.75490616	NA	NA	NA	115.477007	NA	NA	102.6669664	NA	NA	367.1038134	NA	NA	NA	NA	NA	2291.687225	NA	NA	NA	NA	NA	NA	NA	NA	146.5561522	NA	830.2475497	429.0479755	NA	720.2142579	NA	48.40618135	24.03243424	NA	NA	NA	NA	461.3873107
2013-11-29	33.52709163	77.33954004	89.9635701	NA	NA	NA	NA	NA	NA	109.1721046	40.68582311	NA	NA	NA	278.0855496	NA	1356.019756	NA	NA	45.00635763	NA	80.60649338	NA	NA	NA	117.0084152	NA	NA	104.6910145	NA	NA	370.1797299	NA	NA	NA	NA	NA	2204.898432	NA	NA	NA	NA	NA	NA	NA	NA	149.4061419	NA	833.6444724	417.6721388	NA	737.6599103	NA	51.72345882	23.66630683	NA	NA	NA	NA	467.592603
2013-12-31	34.02732741	77.26647184	91.18568367	NA	NA	NA	NA	NA	NA	105.3590111	41.1355007	NA	NA	NA	283.0394613	NA	1353.863521	NA	NA	45.44038307	NA	81.94833605	NA	NA	NA	115.7154147	NA	NA	104.309461	NA	NA	365.9380978	NA	NA	NA	NA	NA	2217.288222	NA	NA	NA	NA	NA	NA	NA	NA	153.1115645	NA	850.7321913	417.6496247	NA	732.7694753	NA	49.40010597	23.1903759	NA	NA	NA	NA	480.4914455
2014-01-31	32.86212401	87.4487012	92.34606752	NA	NA	NA	NA	NA	NA	99.94037464	41.34410781	NA	NA	NA	275.9705828	NA	1430.220516	NA	NA	46.77645637	NA	81.14449413	NA	NA	NA	116.900357	NA	NA	105.4828114	NA	NA	367.0263839	NA	NA	NA	NA	NA	2224.145504	NA	NA	NA	NA	NA	NA	NA	NA	147.4188808	NA	904.2018384	378.47322	NA	672.5566089	NA	45.07721045	24.67389659	NA	NA	NA	NA	491.9732733
2014-02-28	32.75675586	95.80323973	98.49167293	NA	NA	NA	NA	NA	NA	104.136075	41.80838199	NA	NA	NA	290.5921491	NA	1474.833925	NA	NA	43.8241967	NA	87.90070494	NA	NA	NA	118.6355005	NA	NA	108.2026982	NA	NA	400.5058937	NA	NA	NA	NA	NA	2366.433022	NA	NA	NA	NA	NA	NA	NA	NA	155.7647968	NA	947.8937576	378.1466401	NA	731.1922091	NA	42.64264915	25.90914463	NA	NA	NA	NA	506.1321563
2014-03-31	33.29205717	86.09533926	95.59197981	NA	NA	NA	NA	NA	NA	100.4301477	43.23933968	NA	NA	NA	304.793491	NA	1465.063976	NA	NA	41.76128149	NA	90.24891401	NA	NA	NA	118.8608937	NA	NA	110.7827314	NA	NA	392.0068196	NA	NA	NA	NA	NA	2372.230894	NA	NA	NA	NA	NA	NA	NA	NA	156.5008839	NA	991.1938754	396.0161517	NA	690.8575873	NA	41.97535544	25.10003935	NA	NA	NA	NA	512.2860013
2014-04-30	30.95204142	89.02343655	95.80599978	NA	NA	NA	NA	NA	NA	106.3594792	42.29777487	NA	NA	NA	309.4453902	NA	1490.634199	NA	NA	43.85811075	NA	99.50532023	NA	NA	NA	121.6763959	NA	NA	113.0000992	NA	NA	382.5993693	NA	NA	NA	NA	NA	2395.465735	NA	NA	NA	NA	NA	NA	NA	NA	147.9775194	NA	979.874072	413.9310136	NA	704.7269554	NA	43.44877842	25.32096982	NA	NA	NA	NA	478.4494842
2014-05-30	31.22650134	91.75359688	97.5850887	NA	NA	NA	NA	NA	NA	112.5118725	40.42983126	NA	NA	NA	313.4735474	NA	1581.833068	NA	NA	41.3638076	NA	97.10601933	NA	NA	NA	126.1113136	NA	NA	119.2222092	NA	NA	391.7065868	NA	NA	NA	NA	NA	2455.875793	NA	NA	NA	NA	NA	NA	NA	NA	154.596693	NA	980.4198326	410.0383007	NA	660.5599356	NA	43.97694612	24.77147081	NA	NA	NA	NA	512.5688733
2014-06-30	30.06298634	115.7651989	95.51453647	NA	NA	NA	NA	NA	NA	111.0993869	38.60311366	NA	NA	NA	329.7745873	NA	1597.848977	NA	NA	39.0689419	NA	96.49792334	NA	NA	NA	123.6459444	NA	NA	119.521077	NA	NA	394.146911	NA	NA	NA	NA	NA	2330.450229	NA	NA	NA	NA	NA	NA	NA	NA	154.3785102	NA	950.6477286	394.1160131	NA	670.0849682	NA	46.66226371	22.44412898	NA	NA	NA	NA	512.5249938
2014-07-31	30.9721179	113.5001523	89.4498785	NA	NA	NA	NA	NA	NA	103.5965878	37.74775334	NA	NA	NA	324.3899655	NA	1614.981807	NA	NA	41.46234203	NA	90.37975325	NA	NA	NA	121.8937541	NA	NA	118.7044511	NA	NA	395.4017509	NA	NA	NA	NA	NA	2184.958938	NA	NA	NA	NA	NA	NA	NA	NA	152.7879366	NA	934.602265	388.2950821	NA	610.0469661	NA	43.2274381	21.64505406	NA	NA	NA	NA	510.1782849
2014-08-29	30.8354813	116.4928378	91.37098805	NA	NA	NA	NA	NA	NA	104.8111558	39.57469349	NA	NA	NA	331.3095667	NA	1654.904075	NA	NA	44.70416058	NA	90.63658406	NA	NA	NA	128.8895666	NA	NA	123.1836772	NA	NA	400.8400887	NA	NA	NA	NA	NA	2245.809473	NA	NA	NA	NA	NA	NA	NA	NA	149.7029037	NA	989.7541145	395.138277	NA	624.4832464	NA	41.84466574	22.76488584	NA	NA	NA	NA	536.54282
2014-09-30	31.88282157	116.1810442	85.47275563	NA	NA	NA	NA	NA	NA	93.93608446	40.56436724	NA	NA	NA	329.0956549	NA	1663.447429	NA	NA	45.95719873	NA	86.61018041	NA	NA	NA	127.4001878	NA	NA	135.1532653	NA	NA	424.8620976	NA	NA	NA	NA	NA	2189.950886	NA	NA	NA	NA	NA	NA	NA	NA	152.760273	NA	1010.741663	365.904001	NA	570.4396217	NA	36.85047793	23.07010015	NA	NA	NA	NA	554.3233606
2014-10-31	31.34461008	118.455716	85.95330959	NA	NA	NA	NA	NA	NA	97.19212095	39.28995108	NA	NA	NA	350.0041851	NA	1749.300469	NA	NA	45.18479566	NA	84.87937864	NA	NA	NA	127.9922671	NA	NA	134.1808589	NA	NA	426.7261669	NA	NA	NA	NA	NA	2340.678041	NA	NA	NA	NA	NA	NA	NA	NA	157.1482309	NA	1058.809919	359.0756383	NA	573.1049752	NA	34.05177629	23.15420056	NA	NA	NA	NA	568.6894484
2014-11-28	32.36790202	119.0804078	89.87007084	NA	NA	NA	NA	NA	NA	109.2175009	39.74691636	NA	NA	NA	360.0614255	NA	1883.383717	NA	NA	47.06356297	NA	88.99775238	NA	NA	NA	132.2221457	NA	NA	140.794834	NA	NA	436.2673072	NA	NA	NA	NA	NA	2322.215139	NA	NA	NA	NA	NA	NA	NA	NA	168.35103	NA	1099.558767	384.7838304	NA	601.4335168	NA	24.84549439	24.08408966	NA	NA	NA	NA	594.8562914
2014-12-31	31.63286383	119.5993612	91.41263332	NA	NA	NA	NA	NA	NA	106.8925948	38.69640813	NA	NA	NA	362.6498445	NA	1965.268779	NA	NA	49.2992558	NA	89.13161927	NA	NA	NA	133.2736451	NA	NA	139.3665626	NA	NA	407.8384094	NA	NA	NA	NA	NA	2278.150643	NA	NA	NA	NA	NA	NA	NA	NA	171.7932165	NA	982.9448997	387.833725	NA	560.272525	NA	22.54968219	23.75184719	NA	NA	NA	NA	615.0544136
2015-01-30	26.58606922	105.9029126	91.69669407	NA	NA	NA	NA	NA	NA	92.28607186	30.09840599	NA	NA	NA	338.4500717	NA	1847.007269	NA	NA	40.51747681	NA	80.64682774	NA	NA	NA	129.0289937	NA	NA	136.3687939	NA	NA	376.6459934	NA	NA	NA	NA	NA	1955.7274	NA	NA	NA	NA	NA	NA	NA	NA	171.9762761	NA	1018.313735	363.6187089	NA	463.5529552	NA	18.03737762	21.41783393	NA	NA	NA	NA	605.3513007
2015-02-27	30.78795934	118.5783567	100.0337462	NA	NA	NA	NA	NA	NA	101.4074014	36.09795403	NA	NA	NA	365.3147426	NA	2016.341132	NA	NA	47.51363647	NA	92.16882491	NA	NA	NA	136.5950494	NA	NA	147.7354577	NA	NA	393.0953241	NA	NA	NA	NA	NA	2162.011587	NA	NA	NA	NA	NA	NA	NA	NA	182.5976212	NA	1034.928155	409.197849	NA	549.746125	NA	19.27908958	23.36780895	NA	NA	NA	NA	606.9019711
2015-03-31	31.14786991	117.1286849	108.2673346	NA	NA	NA	NA	NA	NA	94.66604265	40.70133371	NA	NA	NA	393.3731708	NA	1944.890142	NA	NA	52.73087966	NA	91.17457218	NA	NA	NA	135.0914467	NA	NA	146.0886214	NA	NA	408.2189493	NA	NA	NA	NA	NA	2090.930836	NA	NA	NA	NA	NA	NA	NA	NA	197.2502037	NA	1072.429152	404.0846759	NA	522.1890592	NA	18.01098679	25.61553466	NA	NA	NA	NA	658.4399867
2015-04-30	31.16158387	129.1005168	102.7506738	NA	NA	NA	NA	NA	NA	101.2739637	38.64564836	NA	NA	NA	359.9459655	NA	1949.434199	NA	NA	53.49087829	NA	95.01235788	NA	NA	NA	134.5042838	NA	NA	147.1735074	NA	NA	411.2000549	NA	NA	NA	NA	NA	2052.234408	NA	NA	NA	NA	NA	NA	NA	NA	175.4101208	NA	1061.602423	385.2704965	NA	533.4901415	NA	21.69799611	26.42811718	NA	NA	NA	NA	581.8183759
2015-05-29	31.22067532	136.9154073	100.3030655	NA	NA	NA	NA	NA	NA	98.46773012	38.90653977	NA	NA	NA	365.761699	NA	1909.723262	NA	NA	55.66022328	NA	93.32479209	NA	NA	NA	134.8381893	NA	NA	147.2705045	NA	NA	422.5847899	NA	NA	NA	NA	NA	2042.737873	NA	NA	NA	NA	NA	NA	NA	NA	179.3818739	NA	1041.209092	522.5263535	NA	474.379109	NA	23.58567456	28.39152679	NA	NA	NA	NA	605.2869597
2015-06-30	29.82220736	142.6566301	102.1464855	NA	NA	NA	NA	NA	NA	92.38240434	40.23050751	NA	NA	NA	338.0402646	NA	1798.942105	NA	NA	56.9977622	NA	86.97760585	NA	NA	NA	125.1843868	NA	NA	140.9581747	NA	NA	401.8637305	NA	NA	NA	NA	NA	1935.931055	NA	NA	NA	NA	NA	NA	NA	NA	177.1100527	NA	1005.449659	467.7602665	NA	463.5990769	NA	19.71804003	27.90172329	NA	NA	NA	NA	577.1893717
2015-07-31	29.98829833	149.1321151	108.7725933	NA	NA	NA	NA	NA	NA	101.4715695	44.67410354	NA	NA	NA	363.508312	NA	2005.873584	NA	NA	58.17421714	NA	84.9699833	NA	NA	NA	136.0914235	NA	NA	153.9054715	NA	NA	429.1028691	NA	NA	NA	NA	NA	2099.996817	NA	NA	NA	NA	NA	NA	NA	NA	187.4520486	NA	1081.816178	491.0301339	NA	530.5975589	NA	17.37755146	31.36487816	NA	NA	NA	NA	599.6630951
2015-08-31	28.61188918	137.8723639	102.6661567	NA	NA	NA	NA	NA	NA	88.18769235	40.79558866	NA	NA	NA	334.6917349	NA	1860.009063	NA	NA	51.31995539	NA	77.78210812	NA	NA	NA	132.8955944	NA	NA	145.4963657	NA	NA	406.8982453	NA	NA	NA	NA	NA	1948.126965	NA	NA	NA	NA	NA	NA	NA	NA	180.1937365	NA	1009.24336	414.4173212	NA	472.9863067	NA	17.35817221	28.29359901	NA	NA	NA	NA	544.194001
2015-09-30	26.47996415	129.3121007	96.54627952	NA	NA	NA	NA	NA	NA	92.4317152	36.90828385	NA	NA	NA	324.980399	NA	1775.221402	NA	NA	48.30250185	NA	67.9300209	NA	NA	NA	136.8669067	NA	NA	137.6822062	NA	NA	397.1215111	NA	NA	NA	NA	NA	1947.630635	NA	NA	NA	NA	NA	NA	NA	NA	182.6482311	NA	942.5936519	387.2031508	NA	461.8990965	NA	16.45901152	25.49842422	NA	NA	NA	NA	492.7302276
2015-10-30	28.78502283	143.7419347	99.96455886	NA	NA	NA	NA	NA	NA	103.7047419	38.98538894	NA	NA	NA	349.3061228	NA	1987.023446	NA	NA	53.74525361	NA	74.31997072	NA	NA	NA	141.5959234	NA	NA	138.7041568	NA	NA	415.5982425	NA	NA	NA	NA	NA	2164.821273	NA	NA	NA	NA	NA	NA	NA	NA	202.0566449	NA	992.2175269	414.0063113	NA	495.8314	NA	19.95809988	28.06274585	NA	NA	NA	NA	541.0905788
2015-11-30	30.18725438	151.293309	95.85170382	NA	NA	NA	NA	NA	NA	94.32754751	36.04355999	NA	NA	NA	377.1844814	NA	2089.307237	NA	NA	53.96685711	NA	73.4562281	NA	NA	NA	143.3393977	NA	NA	136.101512	NA	NA	427.7689399	NA	NA	NA	NA	NA	2267.761	NA	NA	NA	NA	NA	NA	NA	NA	216.8630413	NA	989.8793099	472.9781752	NA	464.456846	NA	19.68750012	28.07858527	NA	NA	NA	NA	563.8243957
2015-12-31	27.88018185	146.2674697	94.04515279	NA	NA	NA	NA	NA	NA	88.48664703	35.43650148	NA	NA	NA	373.6594042	NA	2055.679335	NA	NA	53.42187793	NA	67.31524781	NA	NA	NA	140.2995822	NA	NA	134.6531756	NA	NA	430.1865029	NA	NA	NA	NA	NA	2208.507501	NA	NA	NA	NA	NA	NA	NA	NA	218.3778421	NA	985.576288	490.3159184	NA	450.3594385	NA	16.63193987	27.81011406	NA	NA	NA	NA	540.6717483
2016-01-29	27.36624803	140.6234284	85.5444049	NA	NA	NA	NA	NA	NA	81.4692568	29.50246621	NA	NA	NA	398.1343067	NA	2155.040297	NA	NA	47.57290421	NA	57.57484226	NA	NA	NA	141.8638477	NA	NA	122.1210625	NA	NA	411.7679006	NA	NA	NA	NA	NA	2298.166287	NA	NA	NA	NA	NA	NA	NA	NA	212.2239726	NA	997.9123752	470.9504054	NA	448.8395702	NA	13.87769063	24.0362271	NA	NA	NA	NA	475.3271002
